DIV,LOC,AREA,PERSONNUM
71,72,122,10528731
71,72,122,71042441
71,72,122,10396866
71,72,122,10664538
71,72,191,71143490
71,72,191,10606101
71,72,191,71061592
71,72,191,71827502
71,72,191,71351029
71,72,193,71578938
71,72,193,71048973
71,72,193,71584777
71,72,193,71477220
71,72,193,71246875
71,72,201,10255239
71,72,201,10603759
71,72,201,71090583
71,72,201,10410338
71,72,201,71523640
71,72,201,10618062
71,72,352,71119767
71,72,352,10475397
71,72,352,71240888
71,72,390,10527306
71,72,390,10643339
71,72,390,10126603
71,72,390,71043142
71,72,390,71311413
71,72,390,71224612
71,72,390,10778619
71,72,390,10476465
71,72,402,71499541
71,72,402,71062122
71,72,402,10485521
71,72,402,10528754
71,72,403,71586891
71,72,403,10708205
71,72,403,71700390
71,72,403,10474978
71,72,403,10322005
71,72,404,10818303
71,72,404,10075947
71,72,404,71181094
71,72,406,71237021
71,72,406,71007765
71,72,406,71063089
71,72,406,71186128
71,72,406,10661708
71,72,415,10379871
71,72,415,10629047
71,72,415,10766790
71,72,415,71496672
71,72,422,10513285
71,72,442,10423801
71,72,502,10832008
71,72,502,10372861
71,72,502,71215774
71,72,502,71176071
71,72,502,71141330
71,72,502,10771861
71,72,502,10720789
71,72,502,71041507
71,72,502,10053100
71,72,502,71199211
71,72,502,71680075
71,72,502,71482546
71,72,503,71578100
71,72,503,71329201
71,72,503,71065188
71,72,503,71667192
71,72,602,71477461
71,72,602,71248242
71,72,602,71214281
71,72,602,10514153
71,72,602,10239528
71,72,732,10450929
71,72,732,71142565
71,72,732,71442968
71,72,732,10541695
71,72,790,10788805
71,72,790,10756535
71,72,790,71504419
71,72,790,10429375
71,72,790,71247730
71,72,790,10126193
71,72,790,71063058
71,72,790,10827226
71,72,790,10829921
71,72,790,10817504
71,72,792,10473592
71,72,792,10303917
71,72,792,71347736
71,72,792,71059993
71,72,792,71012704
71,72,792,71092058
71,72,792,71458124
71,72,792,71449003
71,72,792,10519569
71,72,1001,71341057
71,72,1001,10733724
71,72,1001,10373373
71,72,1001,10062337
71,72,1001,71180402
71,72,1101,10341766
71,72,1101,10488420
71,72,1101,71310417
71,72,1101,10722584
71,72,1101,10639372
71,72,1407,10469627
71,72,1407,71063001
71,72,1412,10159893
71,72,1412,10124867
71,72,1599,10830223
71,72,1599,10821362
71,72,1599,10807228
71,72,1599,71913132
71,72,1599,71341333
71,72,1599,71744571
71,72,1599,10048527
71,72,1599,10054460
71,72,1599,10354708
71,72,1699,71202293
71,72,1699,71482632
71,72,1699,10360792
71,72,1699,10701354
71,72,1699,10641175
71,72,1699,10428545
71,72,1702,10770355
71,72,1702,10828153
71,72,1702,71277003
71,72,1702,10599423
71,72,1702,10484017
71,72,1702,71044903
71,72,1702,10404429
71,72,1702,71342276
71,72,1702,71340366
71,72,1702,71354356
71,72,1702,71061800
71,72,1702,71079542
71,72,1702,71005692
71,72,1702,10249151
71,72,1702,71207995
71,72,1702,10410322
71,72,1702,10747993
71,72,1702,10665151
71,72,2180,71347257
71,72,4002,10241395
71,72,4002,71062003
71,72,4002,71066872
71,72,4002,71007485
71,72,4002,71044987
71,72,4002,71268992
71,72,4002,71030743
71,72,4003,71505228
71,72,4003,71530819
71,72,4003,71074588
71,72,4003,71912437
71,72,6601,10733705
71,72,6601,10820586
71,72,6601,10818331
71,72,6601,10742506
71,72,6601,71338559
71,72,6601,10544772
71,72,6601,10676347
71,72,8801,71655027
71,72,8802,10831834
71,72,8825,71064227
71,72,8825,71294441
71,72,8840,10437121
71,72,8840,10669811
71,72,8840,10691744
71,72,8840,10695251
71,72,8840,10461317
71,72,8840,10818965
71,72,8840,71196185
71,72,8840,71052049
71,72,8840,71193107
71,72,8840,71487464
71,72,8840,71239710
71,72,8840,71046569
71,72,8840,71145416
71,72,8840,71062945
71,72,8840,10202261
71,72,8840,10469882
71,72,8840,71091471
71,72,8840,71147980
71,72,8878,71079877
71,72,8880,71306074
71,72,8880,10190265
71,72,8890,71271882
71,72,8890,71434475
71,72,8890,71951925
71,72,9102,10308927
71,72,9102,10292225
71,72,9102,10597830
71,72,9103,10788693
71,72,9103,71159010
71,72,9103,10820580
71,72,9140,71090819
71,72,9207,10008168
71,72,9213,10283442
71,72,9213,10086496
71,72,9213,71065015
71,72,9213,10764148
71,72,9903,71696227
71,72,9903,10202561
71,72,9903,71267051
71,72,9903,71668904
71,72,9903,71188999
71,72,9903,71271386
71,73,193,71665162
71,73,193,10108429
71,73,193,71766441
71,73,193,10522728
71,73,193,71284855
71,73,199,10586083
71,73,199,71287873
71,73,199,10186324
71,73,199,10244394
71,73,199,10659356
71,73,199,71242301
71,73,199,71065165
71,73,199,10751910
71,73,199,10453927
71,73,199,71539330
71,73,299,71041037
71,73,299,71452326
71,73,299,71073512
71,73,299,10776108
71,73,299,71068007
71,73,390,10298819
71,73,390,10555421
71,73,390,10361497
71,73,390,10172831
71,73,402,10283223
71,73,402,71913780
71,73,402,71355792
71,73,402,71355789
71,73,403,71577804
71,73,403,71502315
71,73,403,71786261
71,73,403,71974606
71,73,403,71032116
71,73,404,10458733
71,73,404,71109682
71,73,406,71042520
71,73,406,71310186
71,73,406,71498135
71,73,417,71027871
71,73,417,71792804
71,73,417,71192917
71,73,417,10832401
71,73,502,71398348
71,73,502,71357962
71,73,502,71160734
71,73,502,71056083
71,73,502,10030909
71,73,502,10453926
71,73,502,10548949
71,73,502,71478148
71,73,502,10818829
71,73,502,10758595
71,73,602,10472716
71,73,602,71003828
71,73,602,71544357
71,73,602,10465206
71,73,602,10263380
71,73,730,10787039
71,73,730,10283155
71,73,730,71357803
71,73,730,10739264
71,73,730,71263858
71,73,730,71524602
71,73,733,10755941
71,73,733,10489725
71,73,733,71427416
71,73,733,71398770
71,73,733,10103252
71,73,790,10832403
71,73,790,71163354
71,73,790,71357971
71,73,790,71357883
71,73,790,10123969
71,73,790,10526174
71,73,790,10630483
71,73,1099,71358354
71,73,1099,10369449
71,73,1499,71141951
71,73,1499,71282721
71,73,1601,71185746
71,73,1601,71001757
71,73,1601,71669455
71,73,1601,10608145
71,73,1702,10490021
71,73,1702,10723859
71,73,1702,10787027
71,73,1702,10313994
71,73,1702,71742464
71,73,1702,71461004
71,73,1702,10487887
71,73,1702,10513332
71,73,1702,71311943
71,73,1702,10347496
71,73,4002,71195894
71,73,4002,71069929
71,73,4002,71313131
71,73,4002,71245283
71,73,4002,71064735
71,73,4002,10049270
71,73,4002,71064858
71,73,4002,71358241
71,73,4002,10375388
71,73,8825,71109783
71,73,8825,10382948
71,73,8840,71671293
71,73,8840,10713602
71,73,8842,71142181
71,73,8878,71069621
71,73,8890,10653776
71,73,8890,10650586
71,73,8890,10005860
71,73,8890,71058578
71,73,8890,10112048
71,73,8890,71536319
71,73,9207,10072074
71,73,9213,71138281
71,73,9213,71131749
71,73,9213,71398332
71,73,9213,71431366
71,73,9903,10068312
71,73,9903,71749737
71,73,9903,71237424
71,73,9903,71237427
71,73,9903,71480810
71,73,9903,71163927
71,73,9903,71076890
71,73,9903,71146404
71,74,122,10268974
71,74,122,71051176
71,74,122,71488939
71,74,122,10321083
71,74,122,10319773
71,74,169,71937815
71,74,169,10201023
71,74,169,71057111
71,74,169,10059496
71,74,169,10660442
71,74,169,10833605
71,74,199,71422210
71,74,199,71297915
71,74,199,10735548
71,74,199,10324004
71,74,199,10572861
71,74,199,10435261
71,74,299,10833602
71,74,299,10803970
71,74,299,71357442
71,74,299,71179924
71,74,299,10632234
71,74,305,71357440
71,74,305,10632023
71,74,305,10597208
71,74,305,71493955
71,74,305,10149244
71,74,305,10722841
71,74,305,71356681
71,74,305,10683180
71,74,305,10729035
71,74,320,10386081
71,74,320,71008872
71,74,320,71060837
71,74,320,10528864
71,74,320,71398738
71,74,402,10034188
71,74,402,10818481
71,74,402,71354765
71,74,402,10811951
71,74,403,10828347
71,74,403,71701230
71,74,403,10474578
71,74,403,71290204
71,74,404,71693349
71,74,404,71355931
71,74,404,10782433
71,74,407,71195147
71,74,407,71270048
71,74,407,71865276
71,74,407,71022794
71,74,408,71046244
71,74,408,71355827
71,74,408,71022841
71,74,410,10488998
71,74,410,71110017
71,74,410,10677232
71,74,410,10483605
71,74,411,10805429
71,74,411,10680789
71,74,414,71354987
71,74,414,71068021
71,74,414,10818518
71,74,415,71162761
71,74,415,71240206
71,74,418,71496891
71,74,418,10804679
71,74,418,71081227
71,74,418,71209026
71,74,418,10480380
71,74,422,10831732
71,74,422,71412868
71,74,423,10469564
71,74,423,10712251
71,74,442,10270188
71,74,442,10293913
71,74,442,10693644
71,74,442,10607471
71,74,465,71660058
71,74,502,10829552
71,74,502,10827863
71,74,502,71660047
71,74,502,10044755
71,74,502,71453224
71,74,502,10576983
71,74,502,71023200
71,74,502,71510195
71,74,502,10740545
71,74,502,10691893
71,74,502,10552313
71,74,502,10248845
71,74,502,10511581
71,74,502,10500538
71,74,502,10163496
71,74,502,10063710
71,74,502,10312027
71,74,502,71356679
71,74,502,71357137
71,74,502,71758733
71,74,503,10826481
71,74,503,10827693
71,74,503,10832241
71,74,503,10150566
71,74,699,10607218
71,74,699,71418996
71,74,699,71289454
71,74,699,10374668
71,74,699,10535715
71,74,699,71356670
71,74,699,10828437
71,74,699,71357928
71,74,699,71073038
71,74,699,71357425
71,74,722,10831733
71,74,722,71204729
71,74,722,71164811
71,74,722,10423427
71,74,722,10175735
71,74,730,71220688
71,74,730,10353247
71,74,730,10751977
71,74,730,10236861
71,74,730,71584540
71,74,732,10149688
71,74,732,10752166
71,74,732,10833613
71,74,732,71068420
71,74,732,10818313
71,74,792,71356917
71,74,792,10814426
71,74,792,10741881
71,74,792,10588207
71,74,792,10509746
71,74,792,10691821
71,74,799,71253091
71,74,799,10353151
71,74,799,10732059
71,74,799,10595227
71,74,799,10831234
71,74,799,10835055
71,74,799,10028132
71,74,799,71357177
71,74,799,71546650
71,74,1099,10824217
71,74,1099,10056153
71,74,1099,71245255
71,74,1099,10156532
71,74,1099,10237900
71,74,1099,10833617
71,74,1099,71357432
71,74,1499,71071445
71,74,1499,10082843
71,74,1501,10642606
71,74,1501,10158508
71,74,1501,71344577
71,74,1501,10811832
71,74,1501,10051439
71,74,1501,10832636
71,74,1501,10624102
71,74,1501,10808489
71,74,1699,71073329
71,74,1699,71517210
71,74,1699,71275145
71,74,1699,10759974
71,74,1699,10339882
71,74,1725,10178245
71,74,1725,10298580
71,74,1725,10831205
71,74,1725,10831204
71,74,1725,10796324
71,74,1725,10476095
71,74,1790,71030739
71,74,1790,71112935
71,74,1790,71130925
71,74,1790,71042608
71,74,1790,10641565
71,74,1790,10691886
71,74,1790,10408092
71,74,1790,10803961
71,74,1790,10833600
71,74,1790,10244178
71,74,1790,71059073
71,74,1790,71509453
71,74,1790,10485858
71,74,1790,10298569
71,74,1809,10831228
71,74,1809,10831202
71,74,1809,10826532
71,74,1809,71495282
71,74,1809,71947251
71,74,2176,71013864
71,74,2180,71488371
71,74,4002,71309731
71,74,4002,10460515
71,74,4002,10219624
71,74,4002,71689648
71,74,4002,10199282
71,74,4002,71090552
71,74,4002,10150085
71,74,4002,10628700
71,74,4002,10178202
71,74,4002,71240885
71,74,6601,10802865
71,74,6601,10749043
71,74,6601,10835846
71,74,6601,10831214
71,74,6601,10757352
71,74,6601,71233506
71,74,6601,10802866
71,74,6601,10828328
71,74,6601,10828373
71,74,6601,10761562
71,74,6601,10757334
71,74,6601,10803033
71,74,6601,10803130
71,74,6601,10423909
71,74,8801,10273781
71,74,8802,10332113
71,74,8825,71071578
71,74,8825,71043429
71,74,8825,10687632
71,74,8840,71429136
71,74,8840,71133003
71,74,8842,71770579
71,74,8842,10506367
71,74,8843,71021841
71,74,8848,10486121
71,74,8848,10332128
71,74,8848,10375721
71,74,8848,71226454
71,74,8848,10526825
71,74,8848,10673760
71,74,8848,10372839
71,74,8848,10667841
71,74,8848,10689709
71,74,8848,10635851
71,74,8890,71874307
71,74,8890,10667834
71,74,9202,71073121
71,74,9207,71964205
71,74,9213,10728962
71,74,9213,10455911
71,74,9213,71357346
71,74,9213,71072326
71,74,9220,10805794
71,74,9220,10491138
71,74,9220,10604580
71,74,9220,71251318
71,74,9220,10695528
71,74,9903,71496585
71,74,9903,71237458
71,74,9903,71550751
71,74,9903,71860260
71,74,9903,71038458
71,74,9903,71114427
71,74,9903,71116829
71,74,9903,10094866
71,74,9903,71272326
71,74,9903,10598448
71,74,9903,71270410
71,75,122,10617478
71,75,122,10192037
71,75,122,10084559
71,75,122,71549054
71,75,122,71521668
71,75,122,10573862
71,75,122,10388488
71,75,122,10517485
71,75,122,71548809
71,75,122,10473645
71,75,122,10685804
71,75,139,10546361
71,75,139,10749738
71,75,139,10610930
71,75,139,10687236
71,75,139,71623681
71,75,139,10368361
71,75,139,10719746
71,75,139,10819748
71,75,139,71114874
71,75,139,71165220
71,75,169,10243774
71,75,169,10344198
71,75,169,10473665
71,75,169,10423279
71,75,169,71399865
71,75,169,71673989
71,75,187,71447686
71,75,187,71045436
71,75,187,10566705
71,75,187,10691734
71,75,187,10429338
71,75,187,10522697
71,75,201,71093613
71,75,201,71045328
71,75,201,71675097
71,75,201,10452155
71,75,201,10392525
71,75,201,71017158
71,75,201,71251578
71,75,302,71689890
71,75,302,10426856
71,75,302,10238738
71,75,302,71039911
71,75,302,71315218
71,75,302,10185314
71,75,305,10447554
71,75,305,10066038
71,75,305,71303933
71,75,305,10717040
71,75,305,10739057
71,75,330,10447348
71,75,330,10484457
71,75,330,71875278
71,75,330,10396649
71,75,330,10703129
71,75,330,71187715
71,75,330,71251588
71,75,330,10823305
71,75,330,71018286
71,75,382,10833488
71,75,382,10820051
71,75,382,10610800
71,75,382,10777933
71,75,382,10809983
71,75,382,10477303
71,75,382,10515256
71,75,382,10153156
71,75,382,10012443
71,75,382,71023506
71,75,402,71446674
71,75,402,10318117
71,75,402,10475132
71,75,402,71535422
71,75,402,71318838
71,75,402,71041998
71,75,403,71300659
71,75,403,71015557
71,75,403,71234229
71,75,403,71337466
71,75,403,10355339
71,75,403,71520055
71,75,403,10644986
71,75,404,71018081
71,75,404,10765530
71,75,404,71273558
71,75,405,71701366
71,75,405,71858546
71,75,405,10750235
71,75,407,10236961
71,75,407,10499594
71,75,407,10382661
71,75,407,71344042
71,75,407,71023385
71,75,407,71324474
71,75,407,10041778
71,75,408,71333807
71,75,408,71016587
71,75,408,71023507
71,75,408,71129489
71,75,408,71178419
71,75,408,10465506
71,75,410,71093709
71,75,410,10678598
71,75,410,10462948
71,75,410,71699584
71,75,417,71144948
71,75,417,71444067
71,75,417,10764119
71,75,417,10578013
71,75,422,71218407
71,75,422,10744896
71,75,422,10481372
71,75,422,71195048
71,75,423,10452873
71,75,423,10282669
71,75,423,71271603
71,75,423,10532453
71,75,423,71686855
71,75,429,10556081
71,75,442,10833713
71,75,442,10822269
71,75,442,10743926
71,75,442,10743223
71,75,442,10468365
71,75,442,10649001
71,75,442,10370877
71,75,442,10469315
71,75,442,71348461
71,75,442,10833717
71,75,465,10413868
71,75,465,10644987
71,75,465,10502542
71,75,465,10474076
71,75,465,71110223
71,75,465,10619984
71,75,465,71262497
71,75,465,10349233
71,75,502,10517501
71,75,502,10815819
71,75,502,10532896
71,75,502,10032002
71,75,502,71260567
71,75,502,10359458
71,75,502,10068050
71,75,502,71750347
71,75,502,71682490
71,75,502,10078154
71,75,502,71945489
71,75,502,71219918
71,75,502,10225952
71,75,502,71260562
71,75,502,71975808
71,75,502,10569811
71,75,502,71027003
71,75,502,71587873
71,75,502,10657551
71,75,502,10631830
71,75,502,10454880
71,75,502,10637175
71,75,502,10808614
71,75,502,10625365
71,75,502,71260737
71,75,502,10544124
71,75,502,10577406
71,75,502,10516601
71,75,502,71212887
71,75,502,10495061
71,75,503,10629430
71,75,503,10489133
71,75,503,10412661
71,75,503,10464756
71,75,503,10820230
71,75,503,10097525
71,75,503,10588019
71,75,503,10268694
71,75,503,71774107
71,75,503,71853911
71,75,503,71694522
71,75,503,10613022
71,75,503,10185323
71,75,540,10521154
71,75,540,10400148
71,75,540,71721171
71,75,540,71798170
71,75,540,71684963
71,75,540,71902391
71,75,540,71507447
71,75,540,71477717
71,75,540,10180759
71,75,540,71533708
71,75,540,10573293
71,75,540,10592833
71,75,540,10623602
71,75,540,10691707
71,75,540,10367317
71,75,602,10680749
71,75,602,71453187
71,75,602,10746996
71,75,602,10825242
71,75,602,10831459
71,75,602,10340739
71,75,602,71241674
71,75,602,71317627
71,75,602,71307579
71,75,602,71217079
71,75,602,10598170
71,75,602,71779286
71,75,602,10304209
71,75,702,71217813
71,75,702,10614193
71,75,702,71548623
71,75,702,71304733
71,75,702,10303855
71,75,702,71023254
71,75,721,71324962
71,75,721,10328359
71,75,721,10543590
71,75,721,10375012
71,75,721,10701886
71,75,721,10815699
71,75,721,10760043
71,75,721,71258212
71,75,721,71015417
71,75,722,10794847
71,75,722,10597342
71,75,722,71053580
71,75,722,71065976
71,75,722,71285999
71,75,722,71692217
71,75,722,10788397
71,75,722,71079373
71,75,722,10660381
71,75,722,10696282
71,75,722,10465484
71,75,722,10439924
71,75,722,71054101
71,75,730,10835336
71,75,730,10833586
71,75,730,10729626
71,75,730,71776591
71,75,730,10419360
71,75,730,71451807
71,75,730,71265147
71,75,730,71110099
71,75,730,71007444
71,75,730,71148095
71,75,732,10823017
71,75,732,10268299
71,75,732,10697472
71,75,732,71242664
71,75,732,71209516
71,75,732,71923563
71,75,732,10527079
71,75,810,10422950
71,75,810,10636616
71,75,810,10562912
71,75,810,10012398
71,75,810,71459649
71,75,810,10313924
71,75,810,71240966
71,75,810,71495786
71,75,810,10813401
71,75,810,10832377
71,75,810,10815867
71,75,810,71916383
71,75,810,71097013
71,75,1001,71200697
71,75,1001,10455236
71,75,1001,10459630
71,75,1001,10484911
71,75,1001,10368954
71,75,1001,71013940
71,75,1001,71280422
71,75,1001,71504018
71,75,1001,71093641
71,75,1001,10827293
71,75,1001,10817567
71,75,1001,71216579
71,75,1001,10807470
71,75,1001,10082627
71,75,1001,71580950
71,75,1001,10520168
71,75,1412,10269758
71,75,1412,10457096
71,75,1412,10173557
71,75,1412,71034369
71,75,1501,10681320
71,75,1501,10616854
71,75,1501,71342203
71,75,1501,71874946
71,75,1501,71547070
71,75,1501,71772196
71,75,1501,71695067
71,75,1501,71251538
71,75,1501,10765324
71,75,1501,10755617
71,75,1501,10446061
71,75,1501,10826171
71,75,1501,10113467
71,75,1501,10834305
71,75,1601,71038017
71,75,1601,71028295
71,75,1601,71631839
71,75,1601,71274703
71,75,1601,71016280
71,75,1601,10289508
71,75,1601,71267652
71,75,1601,10532321
71,75,1601,10395703
71,75,1601,10827292
71,75,1601,71528863
71,75,1601,10175532
71,75,1601,10622559
71,75,1601,71037741
71,75,1601,71018379
71,75,1702,10166125
71,75,1702,10826032
71,75,1702,10758025
71,75,1702,10736308
71,75,1702,10508843
71,75,1702,10241871
71,75,1702,71196208
71,75,1702,10328652
71,75,1702,71507271
71,75,1702,71241666
71,75,1702,71701363
71,75,1708,71295873
71,75,1708,10622810
71,75,1708,71947277
71,75,1708,71473520
71,75,1708,71670055
71,75,1708,10657619
71,75,1708,10627015
71,75,1708,10408089
71,75,1708,71688875
71,75,1708,10505831
71,75,1708,10231413
71,75,1708,10038241
71,75,1708,71208565
71,75,2170,10463900
71,75,2170,10128568
71,75,2170,10503351
71,75,2180,10439500
71,75,2180,10708236
71,75,2180,10180163
71,75,2181,10683456
71,75,4002,71016266
71,75,4002,71549183
71,75,4002,71039879
71,75,4002,71014132
71,75,4002,71399790
71,75,4002,10090693
71,75,4002,71758427
71,75,4002,71919078
71,75,4002,71244944
71,75,4002,10595563
71,75,4002,71264656
71,75,4002,71521268
71,75,4002,71091555
71,75,4002,71015423
71,75,4002,71016162
71,75,4002,71184037
71,75,4002,71110299
71,75,4002,71696685
71,75,4002,71210321
71,75,4002,71592316
71,75,6601,10260508
71,75,6601,10282478
71,75,6601,71491468
71,75,6601,71179024
71,75,6601,10533910
71,75,6601,10773624
71,75,6601,10545010
71,75,6601,71063849
71,75,6601,10822230
71,75,6601,10761770
71,75,6601,71049670
71,75,6601,71803687
71,75,6601,71331983
71,75,6601,10406230
71,75,6601,71968676
